ROCK;IJK;XC;YC;ZC;XINC;YINC;ZINC;XMORIG;YMORIG;ZMORIG;NX;NY;NZ;DENSITY;AU;CU
8;234771;8028.75;6516.25;345.378152;12.5;12.5;11.54652407;7410;6010;77.10489;95;95;50;1.75;0.79;0.1
8;234819;8028.75;6528.75;324.5465675;12.5;12.5;5.11664506;7410;6010;77.10489;95;95;50;1.75;0.14;0.09
8;234820;8028.75;6528.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.96;0.1
8;234821;8028.75;6528.75;344.5745667;12.5;12.5;9.93935349;7410;6010;77.10489;95;95;50;1.75;1.76;0.15
8;234867;8028.75;6541.25;302.0263938;12.5;12.5;0.15699245;7410;6010;77.10489;95;95;50;1.75;0.53;0.07
8;234868;8028.75;6541.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.14;0.08
8;234869;8028.75;6541.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.02;0.07
8;234870;8028.75;6541.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.3;0.12
8;234871;8028.75;6541.25;347.1256461;12.5;12.5;0.39697206;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;234871;8028.75;6541.25;349.7145111;12.5;12.5;4.78075791;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;234871;8028.75;6541.25;343.266025;12.5;12.5;7.32227004;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;234872;8028.75;6541.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.66;0.34
6;234873;8028.75;6541.25;365.1485079;12.5;12.5;1.08723576;7410;6010;77.10489;95;95;50;2.01;1.89;0.05
8;234916;8028.75;6553.75;285.1301629;12.5;12.5;8.94945427;7410;6010;77.10489;95;95;50;1.75;0.81;0.1
8;234917;8028.75;6553.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.2;0.04
8;234918;8028.75;6553.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.96;0.19
8;234919;8028.75;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.03;0.03
8;234920;8028.75;6553.75;333.0589633;12.5;12.5;0.35958623;7410;6010;77.10489;95;95;50;1.75;0;0.05
6;234920;8028.75;6553.75;336.4218232;12.5;12.5;6.36613357;7410;6010;77.10489;95;95;50;2.01;0;0.05
8;234920;8028.75;6553.75;329.9920301;12.5;12.5;5.7742802;7410;6010;77.10489;95;95;50;1.75;0;0.05
6;234921;8028.75;6553.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.28;0.05
6;234922;8028.75;6553.75;355.636788;12.5;12.5;7.063796;7410;6010;77.10489;95;95;50;2.01;1.89;0.13
8;234966;8028.75;6566.25;285.7069289;12.5;12.5;7.79592211;7410;6010;77.10489;95;95;50;1.75;0.37;0.05
8;234967;8028.75;6566.25;295.4575034;12.5;12.5;0.42161671;7410;6010;77.10489;95;95;50;1.75;2.17;0.21
6;234967;8028.75;6566.25;298.8866009;12.5;12.5;6.4365783;7410;6010;77.10489;95;95;50;2.01;2.17;0.21
8;234967;8028.75;6566.25;292.4257925;12.5;12.5;5.64180499;7410;6010;77.10489;95;95;50;1.75;2.17;0.21
6;234968;8028.75;6566.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.28;0.04
6;234969;8028.75;6566.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.14;0.04
6;234970;8028.75;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.42;0.1
6;234971;8028.75;6566.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;4.34;0.25
6;234972;8028.75;6566.25;352.967309;12.5;12.5;1.72483794;7410;6010;77.10489;95;95;50;2.01;20.65;0.98
8;235016;8028.75;6578.75;288.6344362;12.5;12.5;1.94090761;7410;6010;77.10489;95;95;50;1.75;0.62;0.07
6;235017;8028.75;6578.75;300.5137111;12.5;12.5;3.18235773;7410;6010;77.10489;95;95;50;2.01;0.98;0.1
8;235017;8028.75;6578.75;294.0101254;12.5;12.5;8.81047088;7410;6010;77.10489;95;95;50;1.75;0.98;0.1
6;235018;8028.75;6578.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.14;0.03
6;235019;8028.75;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;235020;8028.75;6578.75;332.8066708;12.5;12.5;11.4035615;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235067;8028.75;6591.25;297.8248055;12.5;12.5;8.56016907;7410;6010;77.10489;95;95;50;1.75;3.71;0.3
6;235068;8028.75;6591.25;310.7634863;12.5;12.5;7.68280731;7410;6010;77.10489;95;95;50;2.01;0.35;0.05
8;235068;8028.75;6591.25;304.0160088;12.5;12.5;3.82223751;7410;6010;77.10489;95;95;50;1.75;0.35;0.05
6;235069;8028.75;6591.25;318.6239471;12.5;12.5;8.03811411;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235117;8028.75;6603.75;298.603783;12.5;12.5;7.00221392;7410;6010;77.10489;95;95;50;1.75;0.84;0.14
6;235118;8028.75;6603.75;313.8373852;12.5;12.5;1.53500971;7410;6010;77.10489;95;95;50;2.01;1.785;0.1405
8;235118;8028.75;6603.75;306.5892984;12.5;12.5;8.96881671;7410;6010;77.10489;95;95;50;1.75;1.785;0.1405
6;235119;8028.75;6603.75;320.0483074;12.5;12.5;10.8868348;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235166;8028.75;6616.25;287.4479262;12.5;12.5;4.31392752;7410;6010;77.10489;95;95;50;1.75;0.84;0.09
8;235167;8028.75;6616.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.46;0.13
6;235168;8028.75;6616.25;312.1737552;12.5;12.5;4.86226961;7410;6010;77.10489;95;95;50;2.01;7.49;0.22
8;235168;8028.75;6616.25;305.1454509;12.5;12.5;6.08112172;7410;6010;77.10489;95;95;50;1.75;7.49;0.22
6;235169;8028.75;6616.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;235170;8028.75;6616.25;328.0167537;12.5;12.5;1.82372745;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235216;8028.75;6628.75;283.7684946;12.5;12.5;11.67279089;7410;6010;77.10489;95;95;50;1.75;1.15;0.11
8;235217;8028.75;6628.75;296.5266776;12.5;12.5;1.80628736;7410;6010;77.10489;95;95;50;1.75;0.33;0.05
6;235217;8028.75;6628.75;299.7673556;12.5;12.5;4.67506876;7410;6010;77.10489;95;95;50;2.01;0.33;0.05
8;235217;8028.75;6628.75;292.6142119;12.5;12.5;6.01864387;7410;6010;77.10489;95;95;50;1.75;0.33;0.05
6;235218;8028.75;6628.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.89;0.15
6;235219;8028.75;6628.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.84;0.07
6;235220;8028.75;6628.75;328.7074011;12.5;12.5;3.20502219;7410;6010;77.10489;95;95;50;2.01;1.54;0.34
8;235266;8028.75;6641.25;284.968418;12.5;12.5;9.27294404;7410;6010;77.10489;95;95;50;1.75;0.83;0.11
6;235267;8028.75;6641.25;300.8338212;12.5;12.5;2.54213769;7410;6010;77.10489;95;95;50;2.01;2.94;0.12
8;235267;8028.75;6641.25;294.0366445;12.5;12.5;8.86350892;7410;6010;77.10489;95;95;50;1.75;2.94;0.12
6;235268;8028.75;6641.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.42;0.05
6;235269;8028.75;6641.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.66;0.17
6;235270;8028.75;6641.25;328.1453608;12.5;12.5;2.08094163;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235316;8028.75;6653.75;285.6123192;12.5;12.5;7.98514154;7410;6010;77.10489;95;95;50;1.75;1.4;0.08
8;235317;8028.75;6653.75;295.4551025;12.5;12.5;11.70042495;7410;6010;77.10489;95;95;50;1.75;0.42;0.14
6;235318;8028.75;6653.75;310.332046;12.5;12.5;8.54568807;7410;6010;77.10489;95;95;50;2.01;2.66;0.08
6;235319;8028.75;6653.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.66;0.11
6;235320;8028.75;6653.75;328.9519668;12.5;12.5;3.69415358;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235366;8028.75;6666.25;285.6371708;12.5;12.5;7.93543849;7410;6010;77.10489;95;95;50;1.75;0.79;0.03
8;235367;8028.75;6666.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.93;0.09
6;235368;8028.75;6666.25;312.1227352;12.5;12.5;4.96430956;7410;6010;77.10489;95;95;50;2.01;0.79;0.21
8;235368;8028.75;6666.25;302.2485952;12.5;12.5;0.28741039;7410;6010;77.10489;95;95;50;1.75;0.79;0.21
6;235369;8028.75;6666.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.01;0.34
6;235370;8028.75;6666.25;329.6512558;12.5;12.5;5.09273159;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;235416;8028.75;6678.75;286.3111068;12.5;12.5;6.58756647;7410;6010;77.10489;95;95;50;1.75;0.47;0.03
8;235417;8028.75;6678.75;295.5436507;12.5;12.5;11.87752135;7410;6010;77.10489;95;95;50;1.75;0.93;0.11
8;239422;8041.25;6491.25;352.9480727;12.5;12.5;1.47590724;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;239471;8041.25;6503.75;347.2454021;12.5;12.5;4.10521848;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;239520;8041.25;6516.25;337.8447661;12.5;12.5;3.52024774;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;239521;8041.25;6516.25;350.1534991;12.5;12.5;3.90278185;7410;6010;77.10489;95;95;50;2.01;1.4;0.15
8;239521;8041.25;6516.25;342.9483983;12.5;12.5;6.68701665;7410;6010;77.10489;95;95;50;1.75;1.4;0.15
6;239522;8041.25;6516.25;353.1631153;12.5;12.5;2.11645052;7410;6010;77.10489;95;95;50;2.01;1.4;0.06
8;239569;8041.25;6528.75;326.2772257;12.5;12.5;1.65532851;7410;6010;77.10489;95;95;50;1.75;0.85;0.09
8;239570;8041.25;6528.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.02;0.1
6;239571;8041.25;6528.75;349.2393801;12.5;12.5;5.73101985;7410;6010;77.10489;95;95;50;2.01;0.91;0.2
8;239571;8041.25;6528.75;342.2002555;12.5;12.5;5.19073108;7410;6010;77.10489;95;95;50;1.75;0.91;0.2
6;239572;8041.25;6528.75;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.91;0.11
6;239573;8041.25;6528.75;365.0353635;12.5;12.5;0.86094696;7410;6010;77.10489;95;95;50;2.01;0.49;0.2
8;239618;8041.25;6541.25;312.4576098;12.5;12.5;4.29456049;7410;6010;77.10489;95;95;50;1.75;0.14;0.08
8;239619;8041.25;6541.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.3;0.07
8;239620;8041.25;6541.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.3;0.12
6;239621;8041.25;6541.25;347.5747466;12.5;12.5;9.0602868;7410;6010;77.10489;95;95;50;2.01;1.82;0.03
8;239621;8041.25;6541.25;340.974621;12.5;12.5;2.73946199;7410;6010;77.10489;95;95;50;1.75;1.82;0.03
6;239622;8041.25;6541.25;357.4225651;12.5;12.5;10.63535027;7410;6010;77.10489;95;95;50;2.01;1.82;0.36
8;239667;8041.25;6553.75;298.1514065;12.5;12.5;7.90696702;7410;6010;77.10489;95;95;50;1.75;0.62;0.04
8;239668;8041.25;6553.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.67;0.08
8;239669;8041.25;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.03;0.03
6;239670;8041.25;6553.75;334.9951597;12.5;12.5;9.21946062;7410;6010;77.10489;95;95;50;2.01;5.18;0.05
8;239670;8041.25;6553.75;328.6672559;12.5;12.5;3.12473174;7410;6010;77.10489;95;95;50;1.75;5.18;0.05
6;239671;8041.25;6553.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.28;0.05
6;239672;8041.25;6553.75;354.3173819;12.5;12.5;4.42498376;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;239716;8041.25;6566.25;288.7968258;12.5;12.5;1.61612837;7410;6010;77.10489;95;95;50;1.75;1.52;0.05
8;239717;8041.25;6566.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;2.17;0.08
8;239718;8041.25;6566.25;306.6935417;12.5;12.5;0.18004523;7410;6010;77.10489;95;95;50;1.75;0.475;0.14
6;239718;8041.25;6566.25;310.6942272;12.5;12.5;7.82132566;7410;6010;77.10489;95;95;50;2.01;0.475;0.14
8;239718;8041.25;6566.25;304.3542046;12.5;12.5;4.49862911;7410;6010;77.10489;95;95;50;1.75;0.475;0.14
6;239719;8041.25;6566.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.3;0.05
6;239720;8041.25;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.89;0.1
6;239721;8041.25;6566.25;345.0516981;12.5;12.5;10.89361616;7410;6010;77.10489;95;95;50;2.01;4.34;0.14
8;239766;8041.25;6578.75;289.1735791;12.5;12.5;0.86262177;7410;6010;77.10489;95;95;50;1.75;0.67;0.08
8;239767;8041.25;6578.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.475;0.14
6;239768;8041.25;6578.75;309.1214334;12.5;12.5;10.9669133;7410;6010;77.10489;95;95;50;2.01;0.3;0.05
8;239768;8041.25;6578.75;302.7851302;12.5;12.5;1.36048037;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;239769;8041.25;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.14;0.26
6;239770;8041.25;6578.75;332.0508667;12.5;12.5;9.89195344;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;239817;8041.25;6591.25;296.8835192;12.5;12.5;10.44274159;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
8;239818;8041.25;6591.25;306.8402734;12.5;12.5;0.70869647;7410;6010;77.10489;95;95;50;1.75;0.77;0.17
6;239818;8041.25;6591.25;310.8997558;12.5;12.5;7.41026838;7410;6010;77.10489;95;95;50;2.01;0.77;0.17
8;239818;8041.25;6591.25;304.2954076;12.5;12.5;4.38103515;7410;6010;77.10489;95;95;50;1.75;0.77;0.17
6;239819;8041.25;6591.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
6;239820;8041.25;6591.25;327.4693818;12.5;12.5;0.72898368;7410;6010;77.10489;95;95;50;2.01;1.12;0.07
8;239867;8041.25;6603.75;297.7992616;12.5;12.5;8.61125684;7410;6010;77.10489;95;95;50;1.75;0;0
8;239868;8041.25;6603.75;307.8023302;12.5;12.5;0.91744968;7410;6010;77.10489;95;95;50;1.75;1.05;0.1
6;239868;8041.25;6603.75;311.4329725;12.5;12.5;6.34383494;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
8;239868;8041.25;6603.75;304.7242477;12.5;12.5;5.23871537;7410;6010;77.10489;95;95;50;1.75;1.05;0.1
6;239869;8041.25;6603.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.12;0.07
6;239870;8041.25;6603.75;328.2894443;12.5;12.5;2.36910855;7410;6010;77.10489;95;95;50;2.01;1.47;0.12
8;239917;8041.25;6616.25;297.7095997;12.5;12.5;8.79058066;7410;6010;77.10489;95;95;50;1.75;0;0
8;239918;8041.25;6616.25;303.7489911;12.5;12.5;3.27582865;7410;6010;77.10489;95;95;50;1.75;0.53;0.3
6;239918;8041.25;6616.25;309.9958977;12.5;12.5;9.21798461;7410;6010;77.10489;95;95;50;2.01;0.53;0.3
6;239919;8041.25;6616.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.12
6;239920;8041.25;6616.25;329.1627067;12.5;12.5;4.11563346;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;239967;8041.25;6628.75;300.9872912;12.5;12.5;2.23519759;7410;6010;77.10489;95;95;50;1.75;0.89;0.09
8;239967;8041.25;6628.75;297.2500249;12.5;12.5;5.23933501;7410;6010;77.10489;95;95;50;1.75;0.89;0.09
8;239968;8041.25;6628.75;303.6192011;12.5;12.5;3.02862216;7410;6010;77.10489;95;95;50;1.75;1.19;0.11
6;239968;8041.25;6628.75;309.8692011;12.5;12.5;9.47137784;7410;6010;77.10489;95;95;50;2.01;1.19;0.11
6;239969;8041.25;6628.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.91;0.08
6;239970;8041.25;6628.75;328.3470826;12.5;12.5;2.48438514;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;240017;8041.25;6641.25;298.0911471;12.5;12.5;8.02748575;7410;6010;77.10489;95;95;50;1.75;1.02;0.1
8;240018;8041.25;6641.25;308.2103225;12.5;12.5;2.56111276;7410;6010;77.10489;95;95;50;1.75;1.24;0.12
6;240018;8041.25;6641.25;312.0478845;12.5;12.5;5.1140111;7410;6010;77.10489;95;95;50;2.01;1.24;0.12
8;240018;8041.25;6641.25;304.5173281;12.5;12.5;4.82487614;7410;6010;77.10489;95;95;50;1.75;1.24;0.12
6;240019;8041.25;6641.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
6;240020;8041.25;6641.25;327.5759119;12.5;12.5;0.94204374;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;240066;8041.25;6653.75;289.0725241;12.5;12.5;1.06473184;7410;6010;77.10489;95;95;50;1.75;1.02;0.1
8;240067;8041.25;6653.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;1.42;0.1
6;240068;8041.25;6653.75;313.4409918;12.5;12.5;2.32779641;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;240068;8041.25;6653.75;305.7001964;12.5;12.5;7.19061287;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;240069;8041.25;6653.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.08;0.22
6;240070;8041.25;6653.75;329.3608684;12.5;12.5;4.51195679;7410;6010;77.10489;95;95;50;2.01;0;0.33
8;240116;8041.25;6666.25;286.831452;12.5;12.5;5.54687595;7410;6010;77.10489;95;95;50;1.75;1.42;0.1
8;240117;8041.25;6666.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0;0.09
6;240118;8041.25;6666.25;312.9267109;12.5;12.5;3.35635822;7410;6010;77.10489;95;95;50;2.01;0.77;0.21
8;240118;8041.25;6666.25;303.3100512;12.5;12.5;2.41032233;7410;6010;77.10489;95;95;50;1.75;0.77;0.21
6;240119;8041.25;6666.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.61;0.34
6;240120;8041.25;6666.25;330.2895412;12.5;12.5;6.36930237;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;240167;8041.25;6678.75;298.1097695;12.5;12.5;4.72643013;7410;6010;77.10489;95;95;50;1.75;0.77;0.16
6;244221;8053.75;6503.75;349.3617571;12.5;12.5;5.48626578;7410;6010;77.10489;95;95;50;2.01;0;0.01
8;244221;8053.75;6503.75;345.4033011;12.5;12.5;0.7385754;7410;6010;77.10489;95;95;50;1.75;0;0.01
6;244222;8053.75;6503.75;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.4;0.01
6;244223;8053.75;6503.75;367.6846418;12.5;12.5;6.15950359;7410;6010;77.10489;95;95;50;2.01;1.82;0.37
8;244270;8053.75;6516.25;338.8941508;12.5;12.5;1.42147832;7410;6010;77.10489;95;95;50;1.75;0;0.37
6;244271;8053.75;6516.25;347.7540995;12.5;12.5;8.70158099;7410;6010;77.10489;95;95;50;2.01;1.4;0.15
8;244271;8053.75;6516.25;340.9302892;12.5;12.5;2.65079838;7410;6010;77.10489;95;95;50;1.75;1.4;0.15
6;244272;8053.75;6516.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.82;0.06
6;244273;8053.75;6516.25;368.9857898;12.5;12.5;8.76179956;7410;6010;77.10489;95;95;50;2.01;1.05;0.18
8;244320;8053.75;6528.75;335.2775021;12.5;12.5;8.65477584;7410;6010;77.10489;95;95;50;1.75;0.7;0.18
6;244321;8053.75;6528.75;346.9003204;12.5;12.5;10.40913927;7410;6010;77.10489;95;95;50;2.01;0.91;0.08
8;244321;8053.75;6528.75;340.4451405;12.5;12.5;1.68050097;7410;6010;77.10489;95;95;50;1.75;0.91;0.08
6;244322;8053.75;6528.75;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.05;0.11
6;244323;8053.75;6528.75;365.5427765;12.5;12.5;1.87577292;7410;6010;77.10489;95;95;50;2.01;0.49;0.2
8;244369;8053.75;6541.25;323.8842842;12.5;12.5;6.44121151;7410;6010;77.10489;95;95;50;1.75;1.41;0.0145
8;244370;8053.75;6541.25;333.2431658;12.5;12.5;12.27655159;7410;6010;77.10489;95;95;50;1.75;0.49;0.2
6;244371;8053.75;6541.25;346.1736685;12.5;12.5;11.86244292;7410;6010;77.10489;95;95;50;2.01;0.35;0.17
6;244372;8053.75;6541.25;355.8791158;12.5;12.5;7.54845151;7410;6010;77.10489;95;95;50;2.01;4.34;0.36
8;244418;8053.75;6553.75;311.9293525;12.5;12.5;5.35107502;7410;6010;77.10489;95;95;50;1.75;0.67;0.08
8;244419;8053.75;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.79;0.1
6;244420;8053.75;6553.75;336.0094345;12.5;12.5;7.19091104;7410;6010;77.10489;95;95;50;2.01;2.45;0.47
8;244420;8053.75;6553.75;329.6118054;12.5;12.5;5.01383072;7410;6010;77.10489;95;95;50;1.75;2.45;0.47
6;244421;8053.75;6553.75;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.12;0.1325
6;244422;8053.75;6553.75;352.8408454;12.5;12.5;1.4719108;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;244467;8053.75;6566.25;301.3555921;12.5;12.5;1.49859584;7410;6010;77.10489;95;95;50;1.75;0.67;0.08
8;244468;8053.75;6566.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
8;244469;8053.75;6566.25;318.4661119;12.5;12.5;1.37407418;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;244469;8053.75;6566.25;323.1290195;12.5;12.5;7.95174104;7410;6010;77.10489;95;95;50;2.01;0.3;0.05
8;244469;8053.75;6566.25;316.1919824;12.5;12.5;3.17418478;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;244470;8053.75;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.07
6;244471;8053.75;6566.25;343.7980169;12.5;12.5;8.38625373;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;244517;8053.75;6578.75;297.5421438;12.5;12.5;9.12549234;7410;6010;77.10489;95;95;50;1.75;1.33;0.14
8;244518;8053.75;6578.75;311.7068484;12.5;12.5;0.40103881;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;244518;8053.75;6578.75;313.2561289;12.5;12.5;2.69752217;7410;6010;77.10489;95;95;50;2.01;0.3;0.05
8;244518;8053.75;6578.75;306.8056095;12.5;12.5;9.40143902;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;244519;8053.75;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.94;0.26
6;244520;8053.75;6578.75;332.6838041;12.5;12.5;11.15782828;7410;6010;77.10489;95;95;50;2.01;1.19;0.11
8;244567;8053.75;6591.25;296.3225553;12.5;12.5;11.56466947;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
8;244568;8053.75;6591.25;308.4513324;12.5;12.5;0.73198927;7410;6010;77.10489;95;95;50;1.75;2.94;0.26
6;244568;8053.75;6591.25;311.7111085;12.5;12.5;5.78756299;7410;6010;77.10489;95;95;50;2.01;2.94;0.26
8;244568;8053.75;6591.25;305.0951139;12.5;12.5;5.98044774;7410;6010;77.10489;95;95;50;1.75;2.94;0.26
6;244569;8053.75;6591.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
6;244570;8053.75;6591.25;329.9218768;12.5;12.5;5.63397364;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
8;244617;8053.75;6603.75;296.6132755;12.5;12.5;10.98322897;7410;6010;77.10489;95;95;50;1.75;0;0
8;244618;8053.75;6603.75;304.1624222;12.5;12.5;0.44659941;7410;6010;77.10489;95;95;50;1.75;1.05;0.1
6;244618;8053.75;6603.75;309.4953059;12.5;12.5;10.21916815;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
8;244618;8053.75;6603.75;303.0220062;12.5;12.5;1.83423245;7410;6010;77.10489;95;95;50;1.75;1.05;0.1
6;244619;8053.75;6603.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
6;244620;8053.75;6603.75;330.4658908;12.5;12.5;6.72200162;7410;6010;77.10489;95;95;50;2.01;1.47;0.12
8;244667;8053.75;6616.25;299.6406976;12.5;12.5;0.47812995;7410;6010;77.10489;95;95;50;1.75;0;0
6;244667;8053.75;6616.25;300.9923263;12.5;12.5;2.22512747;7410;6010;77.10489;95;95;50;2.01;0;0
8;244667;8053.75;6616.25;295.8545826;12.5;12.5;7.09409991;7410;6010;77.10489;95;95;50;1.75;0;0
6;244668;8053.75;6616.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.53;0.3
6;244669;8053.75;6616.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.12
6;244670;8053.75;6616.25;329.3587355;12.5;12.5;4.50769103;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;244717;8053.75;6628.75;300.9672828;12.5;12.5;2.27521441;7410;6010;77.10489;95;95;50;2.01;0.89;0.09
8;244717;8053.75;6628.75;296.5820175;12.5;12.5;5.06837581;7410;6010;77.10489;95;95;50;1.75;0.89;0.09
6;244718;8053.75;6628.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.19;0.11
6;244719;8053.75;6628.75;320.2458239;12.5;12.5;11.28186771;7410;6010;77.10489;95;95;50;2.01;0.91;0.08
8;244767;8053.75;6641.25;300.1375642;12.5;12.5;3.9346516;7410;6010;77.10489;95;95;50;1.75;1.02;0.1
6;244768;8053.75;6641.25;311.5617228;12.5;12.5;6.08633433;7410;6010;77.10489;95;95;50;2.01;1.24;0.12
8;244768;8053.75;6641.25;304.8699925;12.5;12.5;5.53020504;7410;6010;77.10489;95;95;50;1.75;1.24;0.12
6;244769;8053.75;6641.25;319.19611;12.5;12.5;9.18244003;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
